Hotel Name,Review
DoubleTree by Hilton Chicago Magnificent Mile,"Good location, cleanliness, friendly staff My daughter and I came from Hungary to Chicago for a System of a Down concert.Great location! Close to Michigan Avenue, where many buses go into the city. Close to Lake Michigan, it was a great feeling to run there in the morning!
The room was very clean, the housekeeper came every day, and if they weren't available they came back!
Close to many restaurants, shops! There were no bathrobes in the room, so it was a hassle to go down to the pool. The hotel looks much nicer in the photos, but in real life it was shabby, a disappointment"
DoubleTree by Hilton Chicago Magnificent Mile,"Very enjoyable stay and would return All the staff at the hotel were very helpful and welcoming.
The room was fairly basic but very comfortable and spotless.
Breakfast was amazing. As we chose the breakfast included option when picking rooms, we were given a $33 credit for each person per day, which could be used in the onsite restaurant at any time of the day. You had the option to either use the A La Carte menu, which was very good or the buffet. We also ate twice in the restaurant in the evening and had very good, reasonably priced meals.
The outside space with the pool was lovely to use after a day of sightseeing, although as expected there are certain times of the day when the sun hides behind a neighbouring skyscraper. There is a little pool shop that sells drinks and snacks.
The location is ideal and close to all top attractions. The gym was very poor with very basic equipment. Bit of a disappointment
It would have been nice to have table coverings on the tables for breakfast.
It was a bit of a shame that after having to check out of the room at 11am, we were unable to use the facilities until we left for the airport at 2pm."
DoubleTree by Hilton Chicago Magnificent Mile,Wonderful Many restaurants and things to do nearby.
DoubleTree by Hilton Chicago Magnificent Mile,Wonderful Parking was very expensive!
DoubleTree by Hilton Chicago Magnificent Mile,"Would stay here again Great location,
Lovely pool area"
Sheraton Grand Chicago Riverwalk,"We enjoyed our short stay and would recommend this hotel for its location. This was a perfect location on the river walk. Walkable to the heart of the business district, shopping, parks and restaurants. You can catch a boat tour of the river just a block away as well as a Big Bus city tour if you don’t feel like walking. The staff was very friendly and gave excellent service."
Sheraton Grand Chicago Riverwalk,"Wonderful The breakfast spread was very good and had a lot of choices. The location was very central located, no need for any transportation, and you can walk to most places. The carpets are a bit old. They charged $5 for room service every time we ordered it, which was not what was expected. It should be free; they are already charging so much for the room, and each day they have an extra $30 charge, so why charge to send something to the room? It's not coming from far away."
Sheraton Grand Chicago Riverwalk,Good for business travels. Well located in the heart of Chicago with a nice river and sea view. Nice fitness and indoor pool for sports in-between. Breakfast buffet is only medium class. Not worth it.
Sheraton Grand Chicago Riverwalk,"Wonderful Great view of the river Expensive breakfast, although delicious, and expensive to park"
Sheraton Grand Chicago Riverwalk,"Great room, good size, good location, and great customer service. Customer service, had an issue and they solved it right away. Breakfast restaurant and hotel need to communicate. Booking says free breakfast and hotel confirmed that, the restaurant said it only includes two adults not my small children. I said well my bookings says breakfast included so you might want to go talk to the hotel manager. Restaurant wanted me to talk to management… I ate breakfast with my family for free each day."
Sheraton Grand Chicago Riverwalk,"Had a great stay. remembered all the points of interest and the facilities offered at the Sheraton Breakfast times, accommodating and a wide range of breakfast styles to suit all palates. Room had a great view across to the Ferris wheel and pier and had a grandstand view of the firework display. Location to the riverwalk and the ease to navigate the city from the Sheraton's location. Internet access at times ....had to keep going to reception to get support in keeping this. Staff were very accommodating and helped every time."
Sheraton Grand Chicago Riverwalk,"Great place for families Location and access to shopping and things to do.
Good size pool for families Very large and busy"
Sheraton Grand Chicago Riverwalk,"Ladies get away turned out awesome, just the relaxation we needed! The location was great, right in the middle of just about everything. Nothing"
Sheraton Grand Chicago Riverwalk,"シカゴ観光には最適な宿 Location was very good. It is easy accessible to major tourist attractions including theaters. The view of riverside from the room was also wonderful. It may be due to the day of the week, but the accommodation fee was expensive. The parking fee in the hotel's basement was also expensive, ant the credit card issued in Japan was not able to use at the ticket issuing machine ( I tried multiple cards, but none of them worked)."
Sheraton Grand Chicago Riverwalk,Wonderful The parking
Hilton Garden Inn Chicago Downtown South Loop,Great price for location and view. The view was amazing! Loved the location. Friendly staff! Housekeeping could of did a better job. Not a big deal because we always clean before getting comfortable. Just wish they would have did better that day.
Hilton Garden Inn Chicago Downtown South Loop,Wonderful The amazing view + the helpful and friendly staff + great facilities + close to public transportation
Hilton Garden Inn Chicago Downtown South Loop,Great place to stay! Pool and hot tub were great! View was beautiful. Location was great. Valet was great! Wish the room was set up differently so that the view could be.more enjoyed.
Hilton Garden Inn Chicago Downtown South Loop,"Great potential. Unprofessional staff. Unfortunately one employee ruined the whole experience for me and I will not be r Beautiful View, Clean, Comfortable room. Valet Drove my car very recklessly through the parking garage, wasn’t until the next day when I watched the dashcam footage and realized. To say the least, I was Furious. I Called the hotel, emailed them the video, was told they would report it and get back to me, now a week has gone by and I still haven’t heard anything from them. Very disappointed with the employees of this hotel."
